🎉 CSP v0.2.11 b3465, enabled, date & time: 2026-01-19T23:47:14:900.
✨ Do not use this log file, because its format will change.
     51     M 🚨 Failed to load AC cached map: Failed to open file
   c6fa     M 💬 Non-static mesh has been found: YurikamomeRouteInv1, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: YurikamomeRouteInv2, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: ShipPath1, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: wmmt5_ship_red, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: wmmt5_ship_yello, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: C1FerrisWheel1, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: C1FerrisWheel2, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: AxisFinder, class: Node
   c6fa     M 💬 Non-static mesh has been found: Tokyo_Monorail_2000_T1_5, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: Tokyo_Monorail_2000_T1_4, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: Tokyo_Monorail_2000_T1_3, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: Tokyo_Monorail_2000_T1_2, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: Tokyo_Monorail_2000_T1_6, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: Tokyo_Monorail_2000_T1_1, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: Tokyo_Monorail_2000_T2_1, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: Tokyo_Monorail_2000_T2_2, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: Tokyo_Monorail_2000_T2_3, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: Tokyo_Monorail_2000_T2_4, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: Tokyo_Monorail_2000_T2_5, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: Tokyo_Monorail_2000_T2_6, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: Tokyo_Monorail_Track1, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: Tokyo_Monorail_Track2, class: Node [1]
   c6fa     M 💬 Branch with AABB children: FBX: SRP_Animations_0_9_3.fbx, class: Node [73]
   c6fa     M 💬 Fully static branch: FBX: SRP_Barriers_0_9_3.fbx, class: Node [8]
   c6fa     M 💬 Branch with AABB children: FBX: SRP_Barriers_0_9_3.fbx, class: Node [8]
   c6fa     M 💬 Fully static branch: FBX: SRP_Yoyogi_0_9_3.fbx, class: Node [122]
   c6fa     M 💬 Branch with AABB children: FBX: SRP_Yoyogi_0_9_3.fbx, class: Node [122]
   c6fa     M 💬 Fully static branch: FBX: VantablackSocks.fbx, class: Node [1]
   c6fa     M 💬 Fully static branch: FBX: SRP_Main_Layout_All_Pits.fbx, class: Node [229]
   c6fa     M 💬 Branch with AABB children: FBX: SRP_Main_Layout_All_Pits.fbx, class: Node [229]
   c6fa     M ✅ Static meshes: 5327
   c6fa     M 🚀 Horizon tube fixing: 216.20 μs
   c6fa  3c2c 💬 Starting Intel Embree build
   c704     M ✅ Loading configs for ks_maserati_quattroporte, skin: 00_champagne
   c733     M 💬 Tyres street (st) type determined as TREADED (use TYPE_HINT=… in tyres.ini to change the type, known types: TREADED, RACING_TREADED, VINTAGE_PERFORMANCE, SEMISLICK, SLICK)
   c739     M ✅ Configs for ks_maserati_quattroporte loaded, time: 52.65 ms, in total 2191 values
   c73b     M ✅ Car: ks_maserati_quattroporte, skid block type: 0
   c73b     M ✅ Collider `BODY`: center=0, 0, 0, size=0, 0, 0, skid block=0, sparks amount: 0.25, sparks life span: 0.4
   c73b     M ✅ Collider `COLLIDER_0`: center=0, -0.32, 0.05, size=1.85, 0.1, 4.3, skid block=0, sparks amount: 0.25, sparks life span: 0.4
   c749     M ✅ Shader with car damage and dirt: smCarPaint
   c822     M ✅ Archive with vertex AO patch opened: 'C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\vao-patches-cars\ks_maserati_quattroporte.vao-patch'
   c823     M 💬 Patch version: 4
   c826     M ✅ Patch loaded: 770 KB
   c826     M 🚀 Applying VAO patch `'C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\vao-patches-cars\ks_maserati_quattroporte.vao-patch'` to `KN5: driver_no_HANS.kn5, class: Node [1]`: 16 meshes, 5.8 ms
   c826     M 🚀 Normalizing mirrors UV: 2.40 μs
   c835     M 🚀 Applying VAO patch `'C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\vao-patches-cars\ks_maserati_quattroporte.vao-patch'` to `KN5: driver_no_HANS_B.kn5, class: Node [1]`: 44 meshes, 0.1 ms
   c835     M 🚀 Normalizing mirrors UV: 1.70 μs
   c836     M ✅ Load LOD: maserati_quattroporte.kn5
   c97b     M 🚀 Applying VAO patch `'C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\vao-patches-cars\ks_maserati_quattroporte.vao-patch'` to `KN5: maserati_quattroporte.kn5, class: Node [1]`: 626 meshes, 2.9 ms
   c97b     M 🚀 Setting element IDs for animated wipers: KN5: maserati_quattroporte.kn5: 8.00 μs
   c993     M 🚀 Splitting `GEO_mirrorL`: 294 triangles, 1 pieces, 464.1 μs
   c993     M 🚨   Some of normals are facing away (105), aborting the whole operation
   c993     M 🚀 Splitting `GEO_mirrorR`: 294 triangles, 1 pieces, 301.5 μs
   c993     M 🚨   Some of normals are facing away (105), aborting the whole operation
   c993     M 🚀 Splitting `GEO_mirrorC`: 44 triangles, 1 pieces, 42.6 μs
   c993     M 🚀 Normalizing mirrors UV: 1110.40 μs
   c993     M ✅ Fake shadows for ks_maserati_quattroporte: 3.94757, 7.26633, AABB: 1.94757, 5.26633
   ca2c     M ✅ Load LOD: maserati_quattroporte_lod_B.kn5
   ca60     M 🚀 Applying VAO patch `'C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\vao-patches-cars\ks_maserati_quattroporte.vao-patch'` to `KN5: maserati_quattroporte_lod_B.kn5, class: Node [1]`: 192 meshes, 0.5 ms
   ca60     M 🚀 Setting element IDs for animated wipers: KN5: maserati_quattroporte_lod_B.kn5: 1.80 μs
   ca61     M 🚀 Normalizing mirrors UV: 11.90 μs
   ca61     M ✅ Load LOD: maserati_quattroporte_lod_C.kn5
   ca71     M 🚀 Applying VAO patch `'C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\vao-patches-cars\ks_maserati_quattroporte.vao-patch'` to `KN5: maserati_quattroporte_lod_C.kn5, class: Node [1]`: 124 meshes, 0.3 ms
   ca71     M 🚀 Setting element IDs for animated wipers: KN5: maserati_quattroporte_lod_C.kn5: 1.50 μs
   ca71     M 🚀 Normalizing mirrors UV: 4.40 μs
   ca72     M ✅ Load LOD: maserati_quattroporte_lod_D.kn5
   ca74     M 🚀 Applying VAO patch `'C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\vao-patches-cars\ks_maserati_quattroporte.vao-patch'` to `KN5: maserati_quattroporte_lod_D.kn5, class: Node [1]`: 4 meshes, 0.1 ms
   ca74     M 🚀 Setting element IDs for animated wipers: KN5: maserati_quattroporte_lod_D.kn5: 0.60 μs
   ca74     M 🚀 Normalizing mirrors UV: 3.50 μs
   cb3a     M 🚨 Mesh TAG_WATER_0 is already compiled, recompiling
   cb3f     M ✅ Loading message: CSP car extensions
   cb44     M ✅ Car ks_maserati_quattroporte, skin 00_champagne: shadow caster generated from last LOD, 2328 triangles, 2292 vertices
   cb44     M ✅ Loading message: CSP shaders
   cb66     M ✅ Loading message: Additional CSP features
   cb8e     M 🚀 Loading cached IMGUI fonts: 39337.60 μs
   cb91     M ✅ Loading message: Miscellaneous preparation
   cc41  2724 ✅ Replay manager is created, cars: 1, frames: 95588
   cc41     M ✅ Loading message: Apps
   cf99     M ✅ Lua: <CSP module> loaded and ready to run
   cf99     M 🚀 Loading Lua script [CSP module]: 8740.00 μs
   cf9a     M 🚀 Reloading Lua script [CSP module]: 1059.40 μs
   cf9a     M 🚀 Loading Lua script [unknown script]: 0.10 μs
   d02f     M 💬 Loading module: Chat
   d030     M 💬   Module Chat is loaded
   d033     M 💬 Loading module: gMeter
   d036     M 💬   Module gMeter is loaded
   d036     M 🚀 Initializing Python apps: 155812.10 μs
   d04d  2d64 🚀 Collecting setup folders: 561.50 μs
   d07d     M ✅ Loading message: Pit stop and crew
   d10a     M ✅ Loading message: Pit stop and crew
   d1f0     M ✅ Loading message: Starting physics
   d4cd  3c2c 🚀 Intel Embree build: 3538772.00 μs
   d4d1  5778 💬 Starting to initialize DirectInput devices
   d4ea     M ✅ [Lua: csp_module] Small Tweaks Lua module is here
   d4ea     M ✅ [Lua: csp_module] Module src/ai_tweaks.lua
   d4ea     M ✅ [Lua: csp_module] Module src/ambience_audio.lua
   d4ea     M ✅ [Lua: csp_module] Module src/audio_spatial_fix.lua
   d4ea     M ✅ [Lua: csp_module] Module src/audio_volume_buttons.lua
   d4ea     M ✅ [Lua: csp_module] Module src/background_pause.lua
   d4ea     M ✅ [Lua: csp_module] Module src/cef.lua
   d4ea     M ✅ [Lua: csp_module] Module src/clear_cache.lua
   d4ea     M ✅ [Lua: csp_module] Module src/custom_drivable_wheel_model.lua
   d4ea     M ✅ [Lua: csp_module] Module src/custom_driver_models.lua
   d4eb     M ✅ [Lua: csp_module] Module src/damaged_engine_audio.lua
   d4eb     M ✅ [Lua: csp_module] Module src/dark_suit.lua
   d4eb     M ✅ [Lua: csp_module] Module src/desaturated_collisions.lua
   d4eb     M ✅ [Lua: csp_module] Module src/disable_damage_dirt.lua
   d4eb     M ✅ [Lua: csp_module] Module src/driver_gloves.lua
   d4eb     M ✅ [Lua: csp_module] Module src/driver_shift.lua
   d4eb     M ✅ [Lua: csp_module] Module src/dualsense_lights.lua
   d4eb     M ✅ [Lua: csp_module] Module src/extra_buttons.lua
   d4eb     M ✅ [Lua: csp_module] Module src/extra_misc_buttons.lua
   d4eb     M ✅ [Lua: csp_module] Module src/extra_physics_buttons.lua
   d4eb     M ✅ [Lua: csp_module] Module src/ffb_adjustments.lua
   d4eb     M ✅ [Lua: csp_module] Module src/fmod_limit.lua
   d4eb     M ✅ [Lua: csp_module] Module src/fmod_logging.lua
   d4eb     M ✅ [Lua: csp_module] Module src/hide_standing_spectators.lua
   d4ec  5778 💬 DirectInput devices are ready
   d4f1     M ✅ [Lua: csp_module] Module src/led_colors.lua
   d4f1     M ✅ [Lua: csp_module] Module src/mumble_autoconnect.lua
   d4f1     M ✅ [Lua: csp_module] Module src/nancheck.lua
   d4f1     M ✅ [Lua: csp_module] Module src/obs_integration.lua
   d4f1     M ✅ [Lua: csp_module] Module src/onboard_adjustments.lua
   d4f1     M ✅ [Lua: csp_module] Module src/radio.lua
   d4f2     M ✅ [Lua: csp_module] Module src/realmirror_adjustments.lua
   d4f2     M ✅ [Lua: csp_module] Module src/reconnect_devices.lua
   d4f2     M ✅ [Lua: csp_module] Module src/show_important_wheels.lua
   d4f2     M ✅ [Lua: csp_module] Module src/showroom_previews.lua
   d4f2     M ✅ [Lua: csp_module] Module src/showroom.lua
   d4f2     M ✅ [Lua: csp_module] Module src/space_intro.lua
   d4f2     M ✅ [Lua: csp_module] Module src/stalling.lua
   d4f2     M ✅ [Lua: csp_module] Module src/tts_chat.lua
   d4f2     M ✅ [Lua: csp_module] Module src/tts.lua
   d4f2     M ✅ [Lua: csp_module] Module src/udpcheck.lua
   d4f2     M ✅ [Lua: csp_module] Module src/ui_pits_limiter.lua
   d4f2     M ✅ [Lua: csp_module] Module src/vr_mirror_adjustments.lua
   d4f2     M ✅ [Lua: csp_module] Module src/vr_rig_base.lua
   d4f2     M ✅ [Lua: csp_module] Module src/vr_rig_remote.lua
   d4f2     M ✅ [Lua: csp_module] Module src/vr_rig.lua
   d4f2     M ✅ Lua: <CSP module> loaded and ready to run
   d4f2     M 🚀 Loading Lua script [CSP module]: 14067.40 μs
   d4f2     M 💬 Delayed initialization: Weather FX impl.
   d50f     M ✅ Lua: <Weather FX impl.> loaded and ready to run
   d50f     M 🚀 Loading Lua script [Weather FX impl.]: 28599.40 μs
   d50f     M 💬 Delayed initialization: Weather FX controller
   d514     M ✅ Lua: <Weather FX controller> loaded and ready to run
   d514     M 🚀 Loading Lua script [Weather FX controller]: 5389.60 μs
   d514     M ✅ Waiting for jobs to finish
   d514     M ✅ All jobs finished
   d514     M ✅ Sim initialized: 48.508 s, 0.049 s
   d53b     M 💬 Static reflections: need to load cubemap model
   d53b     M ✅ Loading message: Static reflections
   d540     M 💬 Static reflections: WeatherFX is present, no need to render cubemap
   d540     M ✅ Loading message: Lighting FX
   d555     M 🚀 Setting track lights: 20400.80 μs
   d55f     M ✅ Odometer is ready, current value: 0
   d563     M 💬 Applying emissive compatibility fix: 0 lights out of 1 are above threshold and 0 are massively bright. If fix is not needed, add “[BASIC] NO_NEED_FOR_LIGHTS_FIX = 1” to extended config.
   d563     M ✅ Loading message: Final steps
   d576     M 💬 ResourceStore stats: 3336 textures
   d576     M 💬   Missing texture: content/gui/NationFlags/PLA.png
   d576  2d64 💬 Loading app: 'C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\internal\lua-apps\AppShelf'
   d581     M ✅ Lua: <Track Display: SCRIPTABLE_DISPLAY_0> loaded and ready to run
   d581     M 🚀 Loading Lua script [Track Display: SCRIPTABLE_DISPLAY_0]: 7161.50 μs
   d58a     M ✅ Lua: <Track Display: SCRIPTABLE_DISPLAY_1> loaded and ready to run
   d58a     M 🚀 Loading Lua script [Track Display: SCRIPTABLE_DISPLAY_1]: 5214.90 μs
   d594     M ✅ Lua: <Track Display: SCRIPTABLE_DISPLAY_2> loaded and ready to run
   d594     M 🚀 Loading Lua script [Track Display: SCRIPTABLE_DISPLAY_2]: 6339.70 μs
   d5c3     M 💬 Looking for optional parts
   d5c3     M 💬   Candidate: wing 1
   d5c3     M 💬     Skip: setup values do not fit
   d5d5     M 💬 Chunking meshes list: 69 meshes, out of which 40 are fixed (range is 1000 m)
   d5d5     M 💬 Chunking meshes list: 0 meshes, out of which 0 are fixed (range is 1000 m)
   d5d6     M 💬 Chunking meshes list: 121 meshes, out of which 98 are fixed (range is 1000 m)
   d601  3c2c 💬 Loading shader: C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\weather\base\shaders/clouds.fx
   d607     M 💬 Clouds: loading cached
   d653     M 💬 Loading shader: C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\weather\base\shaders/pp_gamma.fx
   d6a1     M 💬 App is prepared for loading: 'C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\internal\lua-apps\AppShelf'
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [VS]: variable `gLODIndex` overlaps with `gPivots`
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [VS]: variable `_gPad0` overlaps with `gPivots`
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [VS]: variable `gEntries` overlaps with `gPivots`
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [VS]: variable `gEntries` overlaps with `gAbove`
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [VS]: variable `gEntries` overlaps with `gAboveTrim`
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [VS]: variable `gEntries` overlaps with `gTrunkWidthInv`
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [VS]: variable `gEntries` overlaps with `gSidesCount`
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [VS]: variable `gEntries` overlaps with `gSideIndexMult`
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [VS]: variable `gEntries` overlaps with `gSideIndexAdd`
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [VS]: variable `gEntries` overlaps with `gSideSize`
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [VS]: variable `gEntries` overlaps with `gBillboardLODDistance`
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [VS]: variable `gEntries` overlaps with `gBillboardLODIndex`
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [VS]: variable `gEntries` overlaps with `gLODOutDistance`
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [PS]: variable `gBarkMesh_inner` overlaps with `gPivots`
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [PS]: variable `gBarkMesh_inner` overlaps with `gLODIndex`
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [PS]: variable `gPivots` slot mismatch: existing=5, new=4
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [PS]: variable `gAbove` slot mismatch: existing=5, new=4
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [PS]: variable `gAboveTrim` slot mismatch: existing=5, new=4
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [PS]: variable `gTrunkWidthInv` slot mismatch: existing=5, new=4
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [PS]: variable `gSidesCount` slot mismatch: existing=5, new=4
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [PS]: variable `gSideIndexMult` slot mismatch: existing=5, new=4
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [PS]: variable `gSideIndexAdd` slot mismatch: existing=5, new=4
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [PS]: variable `gSideSize` slot mismatch: existing=5, new=4
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [PS]: variable `gBillboardLODDistance` slot mismatch: existing=5, new=4
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [PS]: variable `gBillboardLODIndex` slot mismatch: existing=5, new=4
   d6ae     M 💥 extension/shaders/main_fx/flgTree_model_mainobj [PS]: variable `gLODOutDistance` slot mismatch: existing=5, new=4
   d6b4  2724 💬 Loading shader: C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\weather\base\shaders/clouds.fx
   d6c8  2d64 💬 Win10 listener: plugin running: 0000000000001CF4
   d6ef     M ✅ Lua: <Fireworks behaviour> loaded and ready to run
   d6ef     M 🚀 Loading Lua script [Fireworks behaviour]: 53871.90 μs
   d707     M 💬 App is loaded: 'C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\internal\lua-apps\AppShelf', impl.: 0000000000000000, windows: 1
   d707     M 💬 Loading app: 'C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\internal\lua-apps\CspDebug'
   d752     M 💬 App is prepared for loading: 'C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\internal\lua-apps\CspDebug'
   d75d     M 💬 App is loaded: 'C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\internal\lua-apps\CspDebug', impl.: 0000000000000000, windows: 2
   d75d     M 💬 Loading app: 'C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\internal\lua-apps\Mumble'
   d76b     M 💬 Refresh compound-based tyre smoke settings: 0
   d774     M 💬 App is prepared for loading: 'C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\internal\lua-apps\Mumble'
   d775  3c2c 🚨 App is not available: 'C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\extension\internal\lua-apps\Mumble'
   d77b  5044 💬 No redirect for this device
   d783     M 💬 Setting chunks for: FBX: SRP_C1Loop_0_9_3.fbx, nodes: 850
   d783     M 💬   Max size: 15159.4
   d783     M 💬   Max size without LOD out: 11059.5
   d783     M 💬   Avg LOD out: 1776.83
   d783     M 💬   Max LOD out: 15159.4
   d783     M 💬   Chunks range: 1000
   d784     M 💬 Setting chunks for: FBX: SRP_Yaesu_0_9_3.fbx, nodes: 222
   d784     M 💬   Max size: 1460.8
   d784     M 💬   Max size without LOD out: 0
   d784     M 💬   Avg LOD out: 1072.4
   d784     M 💬   Max LOD out: 3500
   d784     M 💬   Chunks range: 1000
   d784     M 💬 Setting chunks for: FBX: SRP_Bayshore_0_9_3_chunky.fbx, nodes: 1069
   d784     M 💬   Max size: 9296.4
   d784     M 💬   Max size without LOD out: 1737.9
   d784     M 💬   Avg LOD out: 1398.47
   d784     M 💬   Max LOD out: 9296.4
   d784     M 💬   Chunks range: 1000
   d784     M 💬 Setting chunks for: FBX: SRP_Yokohane_0_9_3.fbx, nodes: 948
   d784     M 💬   Max size: 5014.3
   d784     M 💬   Max size without LOD out: 218.765
   d784     M 💬   Avg LOD out: 1313.79
   d784     M 💬   Max LOD out: 5014.3
   d784     M 💬   Chunks range: 1000
   d784     M 💬 Setting chunks for: FBX: SRP_Mirai_0_9_3.fbx, nodes: 645
   d784     M 💬   Max size: 4034.35
   d784     M 💬   Max size without LOD out: 0
   d784     M 💬   Avg LOD out: 1150.62
   d784     M 💬   Max LOD out: 10000
   d784     M 💬   Chunks range: 1000
   d785     M 💬 Setting chunks for: FBX: SRP_ShibuyaShinjuku_0_9_3.fbx, nodes: 762
   d785     M 💬   Max size: 3251.72
   d785     M 💬   Max size without LOD out: 3251.72
   d785     M 💬   Avg LOD out: 551.984
   d785     M 💬   Max LOD out: 5500
   d785     M 💬   Chunks range: 1000
   d785     M 💬 Setting chunks for: FBX: SRP_ShibuyaCrossing_0_9_3.fbx, nodes: 127
   d785     M 💬   Max size: 767.837
   d785     M 💬   Max size without LOD out: 0
   d785     M 💬   Avg LOD out: 1000
   d785     M 💬   Max LOD out: 1000
   d785     M 💬   Chunks range: 1000
   d785     M 💬 Setting chunks for: FBX: Reverb.fbx, nodes: 27
   d785     M 💬   No suitable meshes
   d785     M 💬 Setting chunks for: FBX: Terrain.fbx, nodes: 3
   d785     M 💬   No suitable meshes
   d785     M 💬 Setting chunks for: FBX: SRP_Animations_0_9_3.fbx, nodes: 73
   d785     M 💬   No suitable meshes
   d785     M 💬 Setting chunks for: FBX: SRP_Barriers_0_9_3.fbx, nodes: 8
   d785     M 💬   No suitable meshes
   d785     M 💬 Setting chunks for: FBX: SRP_Yoyogi_0_9_3.fbx, nodes: 122
   d785     M 💬   Max size: 645.446
   d785     M 💬   Max size without LOD out: 645.446
   d785     M 💬   Avg LOD out: 3000
   d785     M 💬   Max LOD out: 3000
   d785     M 💬   Chunks range: 1000
   d785     M 💬 Setting chunks for: FBX: VantablackSocks.fbx, nodes: 1
   d785     M 💬   No suitable meshes
   d785     M 💬 Setting chunks for: FBX: SRP_Main_Layout_All_Pits.fbx, nodes: 229
   d785     M 💬   No suitable meshes
   d7a2     M 💬 Chunking meshes list: 519 meshes, out of which 465 are fixed (range is 1000 m)
   d7a2     M 💬 Chunking meshes list: 10 meshes, out of which 9 are fixed (range is 1000 m)
   d7c9  5198 💥 FSW: Failed to monitor 'C:\Users\world\Documents\Assetto Corsa\cfg\extension\state\lua\fireworks'
   d927  4334 💬 No redirect for this device
   d952     M 💬 Loading finished in 55 seconds
   da03  4334 💬 No redirect for this device
   da51  4334 💬 No redirect for this device
   de9c  2d64 🚨 Reader WIN10_LISTENER has crashed: Failed to open file mapping
   e340     M 💬 Enough time has passed, alerting welcome message listeners
   e6ab     M 🚨 Sizes do not match for `TAG_WATER_0`: 36, 6
   e6b3     M 💬 Loading position of AC_POST_PROCESS_FILTER_SELECTOR: 3.40282e+38, 3.40282e+38, 3.40282e+38, 3.40282e+38, display size: 1920, 1080
   e6b3     M 💬 Loading position of AC_AUDIO: 3.40282e+38, 3.40282e+38, 3.40282e+38, 3.40282e+38, display size: 1920, 1080
   e6b3     M 💬 Loading position of AC_CAMERA_PICTURE_MODE: 3.40282e+38, 3.40282e+38, 3.40282e+38, 3.40282e+38, display size: 1920, 1080
   e6b3     M 💬 Loading position of AC_CSPRSTATS: 3.40282e+38, 3.40282e+38, 3.40282e+38, 3.40282e+38, display size: 1920, 1080
   e6b3     M 💬 Loading position of CAR_DEBUG: 3.40282e+38, 3.40282e+38, 3.40282e+38, 3.40282e+38, display size: 1920, 1080
   e6b3     M 💬 Loading position of LIGHT_MAKER: 3.40282e+38, 3.40282e+38, 3.40282e+38, 3.40282e+38, display size: 1920, 1080
   e6b3     M 💬 Loading position of LUA_DEBUG: 3.40282e+38, 3.40282e+38, 3.40282e+38, 3.40282e+38, display size: 1920, 1080
   e6b3     M 💬 Loading position of OBJECTS_INSPECTOR: 3.40282e+38, 3.40282e+38, 3.40282e+38, 3.40282e+38, display size: 1920, 1080
   e6b3     M 💬 Loading position of PYTHON_PROFILER: 3.40282e+38, 3.40282e+38, 3.40282e+38, 3.40282e+38, display size: 1920, 1080
   e6b3     M 💬 Loading position of REFLECTIONSFX_DEBUG: 3.40282e+38, 3.40282e+38, 3.40282e+38, 3.40282e+38, display size: 1920, 1080
   e6b3     M 💬 Loading position of WEATHERFX_DEBUG: 3.40282e+38, 3.40282e+38, 3.40282e+38, 3.40282e+38, display size: 1920, 1080
   ea28  2d64 🚀 Updating cache storage C:\Program Files (x86)\Steam\steamapps\common\assettocorsa\cache\cars_data\ks_maserati_quattroporte.zip: 26 new entries: 21659.80 μs
   fcd6  2724 💬 Updating model metadata cache: '0541f3f7.bin'
  14b00     M 🚨 [KN5MMF_BS] Failed to move updated cache file
  14b02     M 🚨 [KN5MMF_BS] Failed to move updated cache file
  14b03     M 🚨 [KN5MMF_BS] Failed to move updated cache file
  4a237     M 🚀 Reloading Lua script [Track Display: SCRIPTABLE_DISPLAY_0]: 2133.90 μs
  4a238     M 🚀 Loading Lua script [unknown script]: 0.90 μs
  4a23a     M 🚀 Reloading Lua script [Track Display: SCRIPTABLE_DISPLAY_1]: 2163.30 μs
  4a23a     M 🚀 Loading Lua script [unknown script]: 0.60 μs
  4a23c     M 🚀 Reloading Lua script [Track Display: SCRIPTABLE_DISPLAY_2]: 1674.90 μs
  4a23c     M 🚀 Loading Lua script [unknown script]: 0.40 μs
  4a23e     M 🚀 Reloading Lua script [CSP module]: 1923.60 μs
  4a23e     M 🚀 Loading Lua script [unknown script]: 0.70 μs
  4a279     M ✅ Save replay: AC_190126-235218_O_ks_maserati_quattroporte_shuto_revival_project_beta_main_layout, temporary: 1
  4a279     M ✅ ReplayManager: cut in=0, cut out=0, recorded frames=8306, current frame=0, current recording index=8306
  4a27b     M ✅ ReplayRecorder: cut in=0, cut out=0, cut size=8306, pivot=8306, recorded frames=8306, current recording cue=8306, frames size=95588
  4a280     M ✅ Saved in: 'C:\Users\world\Documents\Assetto Corsa\replay\temp\AC_190126-235218_O_ks_maserati_quattroporte_shuto_revival_project_beta_main_layout.acreplay'
  4a280     M ✅ Replay extra recorder: original size: 2392314
  4a280     M ✅ Add text: WFX_IMPLEMENTATION, 4 symbols
  4a280     M ✅ Add text: WFX_CONTROLLER, 4 symbols
  4a280     M ✅ Add text: CONFIG_RACE, 1293 symbols
  4a280     M ✅ Writing extra data: cut_in=0, cut_out=0, cut_size=8306, pivot=8306, recorded_frames=8306
  4a280     M ✅ Add bytes: EXT_PERRACE_v1, 8 bytes
  4a280     M ✅ Add bytes: EXT_PERRACE_v2, 16 bytes
  4a280     M ✅ Add bytes: EXT_SESSIONDATA_v1, 38 bytes
  4a280     M ✅ Add bytes: EXT_CONDITIONSVERSION_v1, 4 bytes
  4a287     M ✅ Add bytes: EXT_PERFRAME_v1, 70392 bytes
  4a287     M ✅ Extended replay: `EXT_PERFRAME_v1` compressed from 454 KB to 68 KB, total frames: 8306
  4a28a     M ✅ Add bytes: EXT_PERRACEFRAME_v1, 43097 bytes
  4a28b     M ✅ Extended replay: `EXT_PERRACEFRAME_v1` compressed from 129 KB to 42 KB, total frames: 8306
  4a2a6     M ✅ Add bytes: EXT_PERCAR_v7:0, 268839 bytes
